,iteration,Air Force Def,Akron Def,Alabama Def,Appalachian St Def,Arizona Def,Arizona St Def,Arkansas Def,Arkansas St Def,Army Def,Auburn Def,BYU Def,Ball St Def,Baylor Def,Boise St Def,Boston College Def,Bowling Green Def,Buffalo Def,C Michigan Def,California Def,Charlotte Def,Cincinnati Def,Clemson Def,Coastal Car Def,Colorado Def,Colorado St Def,Connecticut Def,Duke Def,E Michigan Def,East Carolina Def,FL Atlantic Def,Florida Def,Florida Intl Def,Florida St Def,Fresno St Def,Ga Southern Def,Georgia Def,Georgia St Def,Georgia Tech Def,Hawaii Def,Houston Def,Illinois Def,Indiana Def,Iowa Def,Iowa St Def,Kansas Def,Kansas St Def,Kent Def,Kentucky Def,LSU Def,Liberty Def,Louisiana Tech Def,Louisville Def,MTSU Def,Marshall Def,Maryland Def,Massachusetts Def,Memphis Def,Miami FL Def,Miami OH Def,Michigan Def,Michigan St Def,Minnesota Def,Mississippi Def,Mississippi St Def,Missouri Def,N Illinois Def,NC State Def,Navy Def,Nebraska Def,Nevada Def,New Mexico Def,New Mexico St Def,North Carolina Def,North Texas Def,Northwestern Def,Notre Dame Def,Ohio Def,Ohio St Def,Oklahoma Def,Oklahoma St Def,Old Dominion Def,Oregon Def,Oregon St Def,Penn St Def,Pittsburgh Def,Purdue Def,Rice Def,Rutgers Def,SMU Def,San Diego St Def,San Jose St Def,South Alabama Def,South Carolina Def,South Florida Def,Southern Miss Def,Stanford Def,Syracuse Def,TCU Def,Temple Def,Tennessee Def,Texas Def,Texas A&M Def,Texas St Def,Texas Tech Def,Toledo Def,Troy Def,Tulane Def,Tulsa Def,UAB Def,UCF Def,UCLA Def,ULL Def,ULM Def,UNLV Def,USC Def,UT San Antonio Def,UTEP Def,Utah Def,Utah St Def,Vanderbilt Def,Virginia Def,Virginia Tech Def,W Michigan Def,WKU Def,Wake Forest Def,Washington Def,Washington St Def,West Virginia Def,Wisconsin Def,Wyoming Def
74,74,0.4712194282343782,0.5230797643676166,0.8612397600283597,0.676445687516592,0.4429409329712671,0.6430992255077067,0.40794927485382504,0.527101121473725,0.6038289874939079,0.8755745564987646,0.6071214631822945,0.259919022609243,0.3481862804703372,0.603609969268741,0.6178063786172111,0.30403455801435825,0.4916000499826467,0.5154680364266713,0.715421615382393,0.3563571821294312,0.5417754951209163,0.9587845954890271,0.29497030649998507,0.4600722498115431,0.23937669783969312,0.10118364865415118,0.6580387954580665,0.6074245084098608,0.21250422870955832,0.638276391562806,0.7672392318444117,0.5135250279924751,0.5841249685047984,0.7698057535466792,0.5197293725879397,0.6925350577838948,0.3924206246068563,0.5119268759333234,0.35278269290715875,0.23568322878196415,0.5105160287452037,0.650270281899236,0.9232212661101619,0.6526535282799907,0.3661913824676161,0.6193814572237826,0.2673301050783861,0.8407172819102758,0.7959336769865115,0.32534842621444643,0.6142499511785514,0.4355040291871994,0.6241741089458565,0.6811738662541829,0.6063045603095126,0.25040737903212124,0.32758498296359373,0.7634100478081609,0.5589790288947393,0.7334593724625473,0.87882128464951,0.5643229341069634,0.344511998234972,0.9422572830763283,0.6148570268893824,0.6225293514039482,0.6190765353731182,0.3904102578314547,0.6463911123658079,0.4326871222954734,0.27957579120327086,0.2182766218182347,0.5655185197297378,0.4690264290250428,0.8596037103115551,0.8074723536604317,0.5286775319934497,0.7096392746365272,0.3029652743223201,0.31217012984262266,0.2741236377771397,0.5709121887694051,0.2667240884690917,0.8318928296239292,0.6693063463565893,0.7764990381354254,0.400608661739009,0.5957208623423543,0.27926318917798326,0.5875600243519771,0.1164625446539651,0.2551006397727282,0.573631161897986,0.2711876877016128,0.6386165969417568,0.7246453449262822,0.5710781669325051,0.6304255106117947,0.4787270510769607,0.6882500140028299,0.41603670078796084,0.7168781103137545,0.3598085644573368,0.28371352769436897,0.3839054227276051,0.508993535346833,0.39848810172924604,0.34408730908822616,0.6195500059121585,0.5509222006797111,0.6146347932043661,0.5,0.4065936383137709,0.25832859926845053,0.6054580289791515,0.5163419784625568,0.37069415491087987,0.7252792724236239,0.4550805481112654,0.49893501761903336,0.6417164693241573,0.6795794236799619,0.33749558187912604,0.6145962650089143,0.4543077188604068,0.7969966364206014,0.6193589029108583,0.4914388870638531,0.7751499968925228,0.6397481708710737
75,75,0.43193602196614495,0.5644729177342652,0.7640180079624608,0.6652463032336857,0.629041479990787,0.6971052620151242,0.3413672382344677,0.4680885808731384,0.5539333816589381,0.8383696381558464,0.5903965183382807,0.3454027905013128,0.4064212593377123,0.6310601471869576,0.6308346444231365,0.23815133046084852,0.44228835585910936,0.6248759152811191,0.7537042363670363,0.4672757984074612,0.45203800852351417,0.8809388511749887,0.33147070524598726,0.4572298942643509,0.28852730310694535,-0.030815200263124697,0.7631212517730174,0.5674428740557285,0.23498944933310278,0.6004901883592305,0.7283905022704587,0.5057738652818775,0.5811498779609152,0.7046137019163641,0.5159536517689184,0.7908526562258325,0.3021627427716425,0.5154699011117818,0.3733830727272646,0.05431988667603677,0.4862723849271908,0.6618193641611622,0.8416978938417974,0.5848480526108114,0.30153182719791055,0.5125225422770032,0.3329682451049909,0.8648064268126924,0.8003296731375976,0.1358468860651682,0.5280153644767905,0.3643801615372075,0.582161654944819,0.5330513399417129,0.5927293332782965,0.15798033659619737,0.18087267689912515,0.7461113827623838,0.49801465844367515,0.7396962293367568,0.8658773846532191,0.6659510471032776,0.3965518947417912,0.9008174837785928,0.6007215835870061,0.6355809346806456,0.565345105948215,0.2948831785345883,0.5980028620886259,0.4657774516470803,0.31855214304571,0.2418077804723963,0.41147079047453666,0.43784330932851917,0.7632949895950502,0.8728749126403597,0.4290337900121207,0.7515322321089061,0.37965138259165065,0.3651846295723661,0.29236796024155653,0.6003848230526307,0.3352360963956165,0.8336785050742842,0.5479231893048903,0.7868871767624785,0.23874133822581833,0.4700437935825583,0.15360657363261682,0.6198282260107886,0.23621266363342863,0.21860055535547043,0.6055371271682701,0.22978484207625444,0.6172485090815562,0.6938261282451753,0.42442634952950364,0.5733698598088242,0.3194810227945736,0.5877848333058762,0.49179494787555084,0.6646433627120002,0.36673590352095853,0.330827232609841,0.419704411494107,0.49316603086997124,0.40256567331979015,0.3176392681305238,0.5496974005336298,0.46782921169375197,0.3805141720322088,0.5,0.26506808008955995,0.2975764777313355,0.5239908020799943,0.46024104329151877,0.2733549279269461,0.6835006231474754,0.5909753507406666,0.5058222578349167,0.6559369491573396,0.48533316714488667,0.2677028938033543,0.4946954301611437,0.37706474315244176,0.7967024043309537,0.6043527337242941,0.36505539259998343,0.8306833495548325,0.5259743522231662
76,76,0.4878304751150916,0.5945371488825097,0.8482115102572362,0.6040155558611702,0.37869885867732667,0.6664212234426898,0.4020905317573903,0.434586614960643,0.5827042920880291,0.7868615390344506,0.6325480240871738,0.308951316649128,0.38836937510571085,0.5988971428199088,0.617062537563881,0.3948442285294241,0.48216244541432435,0.5925824169853214,0.6590140820041751,0.4652727413698942,0.565234903517572,0.8990159563855007,0.2698200543417245,0.4858534959713856,0.3621313419305345,0.028132968369977175,0.7062302490964915,0.6410586232370428,0.21423838913906595,0.48398075291231274,0.8321645185904831,0.4827452611425271,0.6204976284052609,0.853778390684326,0.5246074274798493,0.837925522899387,0.32797548536550697,0.622751273283672,0.3341694833849512,0.20761191594849662,0.4691343199849133,0.5869086231890784,0.9190083286533933,0.7310168987376048,0.3690102727656126,0.5170640336456543,0.25941777866786997,0.8438397549289716,0.7078390148808685,0.23107051090528058,0.563958072478823,0.44256706194676376,0.6749871016766652,0.6121084950058263,0.5523450614811724,0.23817975695011426,0.23490752443785967,0.7345191861444258,0.5957303818329825,0.7949973604899857,0.8525458968460127,0.707694260023877,0.4244609207939101,0.919560256928031,0.5806783183921587,0.7998253601228983,0.6273734268500283,0.2887899934433262,0.4501758747734663,0.424176661434339,0.3571623111704842,0.34444680738565847,0.4618588722246832,0.46188836821942036,0.8096142137371214,0.8481286574504008,0.6468947482551884,0.6190049196924434,0.39645723523821447,0.35312023081586635,0.3391831767903276,0.6355536935111306,0.22655205671340178,0.7875953039515092,0.6200592085266284,0.6301777727137282,0.30352113137484577,0.6729354556992659,0.3109482251156665,0.668988250368183,0.2925333521905151,0.28945097717912277,0.5803782492224222,0.33239089286459705,0.6155156269562265,0.6690317325355547,0.5343603896835925,0.6090370394679084,0.4627472642406914,0.5463685160615341,0.498213627954337,0.6594596135093241,0.47915247084639434,0.4000555458119242,0.3628824175088924,0.475522978076159,0.398909816181487,0.270954518100704,0.5546133520114204,0.4295994975106748,0.48784575793114404,0.5,0.4007264946150504,0.2892426277209606,0.5429806204770823,0.47405301158199364,0.35171890453065224,0.7286545950447522,0.5759348221108863,0.6667059651461152,0.6463827785946524,0.5501995657712345,0.3676521587967836,0.5135502435259165,0.5168867824688397,0.8082418746610806,0.6093304131620831,0.5356905589143636,0.7343751739838899,0.5804529229913419
77,77,0.4406567893210027,0.49079114869491125,0.710734680621549,0.6991551662818972,0.35056991468763726,0.47415754828698764,0.39507698930509944,0.5702108198124822,0.5964243722976582,0.7542913929026887,0.6035220994475674,0.3089050015049331,0.4388180720157395,0.6352418835147812,0.5294635288899894,0.31286643943264725,0.4464605080595489,0.5148011823537434,0.5785037747266584,0.4523423790974221,0.4672016291570375,0.9413076346849325,0.40302520763604177,0.4783415382554133,0.3578785700355399,0.059426431272556014,0.6940307637718828,0.5831056433171574,0.2112510160014723,0.39833330394382366,0.7589964539535002,0.3986661830538903,0.5770384220798648,0.7389060801705924,0.501241917233433,0.8003600777841202,0.3107857843635825,0.4671748092691253,0.3031421046153787,0.10641585734318978,0.44062827799262677,0.6254173625430302,0.9118025487868365,0.6468008761897646,0.4593082544013271,0.5576149361846314,0.3336476140354527,0.8444644921274508,0.7141515790667489,0.2165142230344188,0.5745095428768856,0.4006103207883246,0.5802682334076429,0.5423582776890691,0.5234688492833525,0.2143287289777468,0.2565167294656188,0.8557662274107251,0.47826954876306155,0.7135834009998288,0.8301135537612191,0.6899494292918368,0.4334413577176958,0.9155120061219393,0.6780301794924009,0.6786574094421428,0.4930248883090474,0.2394051933614535,0.5857322138927992,0.3544356832419651,0.3535435820557347,0.2819337663853087,0.36594957741603007,0.3980515108754218,0.735311448429715,0.7470999332439819,0.5252977954794522,0.5761705556047514,0.4949575804141659,0.3560116768506958,0.19528341374557887,0.5043127622587111,0.19038652253569507,0.8460412389860543,0.5944374485781376,0.6459522098623018,0.250932422162988,0.46277566167647216,0.17248844460476606,0.6140366977902944,0.25794028422985893,0.28918861388481243,0.65427715043123,0.26579498310777205,0.5742787797922209,0.6279265360850409,0.38703420805802646,0.5741583714817844,0.37186005081609247,0.5556188822822211,0.5028537414254058,0.6139386606662445,0.3942176798941264,0.35323026476228825,0.43512630225265414,0.5883891800921761,0.3371300977580648,0.37631809566092167,0.4928359004926232,0.423741209373386,0.3469092302689274,0.5,0.3799837718269521,0.2409790633160628,0.4341106247225566,0.4690227218006983,0.24142241905769707,0.5016068118999144,0.5795883935067601,0.5701502645890868,0.8110650892762928,0.5423330638948006,0.28564406695487027,0.4678960403028429,0.45851879718988153,0.6669202368168144,0.522703429959189,0.43740477025805796,0.7471856560796389,0.6409772489211564
78,78,0.37111411307857656,0.523324781108214,0.8137873361257978,0.6057500084466737,0.29223288784111656,0.44725476708243467,0.36931515362928585,0.48713472385598167,0.5535223450642187,0.824818246410714,0.4472379008442958,0.3066229857564291,0.38466522450568913,0.6722843048709354,0.6515275717352381,0.3370863333624362,0.5411105807512193,0.45768524374476577,0.6312543934227208,0.4978590266994193,0.4100688033360654,0.8800488445604585,0.2672486018232403,0.32886105421111717,0.3658602704591659,0.049085261685360995,0.6170909408458637,0.576007627295729,0.2219299660145679,0.4972299590367721,0.7209110908362745,0.4885412628447948,0.5788852461117068,0.7945098718227112,0.44123805871471367,0.7763442909629925,0.2879520104466327,0.5350704228886697,0.3000918598495987,0.24555412078972116,0.4016525792734287,0.6434825857261821,0.7234984187156058,0.635515648446352,0.4611188700811054,0.5554915839061197,0.31198188627943835,0.8535359301972507,0.694585359680062,0.25966538091115204,0.5695455483040182,0.42041310856417125,0.5589300080981877,0.5922693981765618,0.5147569054111919,0.2442525079315538,0.24314397699711976,0.7160699200694111,0.5052416720306511,0.6287157357710882,0.8831601856932769,0.6780235618078055,0.4598706155120177,0.8848273325163022,0.48466321167442417,0.6360045420038076,0.5884406354941281,0.28420573681048644,0.4506528141037355,0.4598821545521696,0.341863679381164,0.2517649425287332,0.45198573463480346,0.5018994362896854,0.7047107054111553,0.8027245348342508,0.5904690836108484,0.6633596142931582,0.4065630680091321,0.31596176608421533,0.25454427009767766,0.5126252938986434,0.19685979897237252,0.7330874847467405,0.5881020099077018,0.7195493221139,0.26403667313908413,0.4592681151988363,0.16417685784859268,0.6241813562511114,0.20429314811759763,0.2901128269258608,0.6011819436876114,0.40576893937044456,0.6388915950447344,0.5464080236214635,0.5358015528055053,0.5927159675919463,0.43058695818154374,0.5940082925620428,0.5259050928570446,0.6221027514486166,0.3345657523741362,0.38481309347200654,0.4561584850604406,0.47868560089580237,0.31058203101311077,0.2549990976704482,0.6195067166882154,0.5067183937691175,0.2756689230945913,0.5,0.3740476217401564,0.21044765465584697,0.39758714419318975,0.5152814460271925,0.3277475566208773,0.6128152683461461,0.5046441796373993,0.6032667319526455,0.6688269618152264,0.637235234263217,0.18608521825180982,0.5612736540578988,0.48837070683236816,0.7202190014759352,0.47836048079086346,0.4569704902836345,0.8213942096689031,0.5808546982713945
79,79,0.4952288072716143,0.5290832051479186,0.8714681176311272,0.6883248887071071,0.4316170196446216,0.6443964787938284,0.38673065927485284,0.555665355031227,0.5753108799306536,0.8344056136268401,0.6121954204088489,0.284051658468243,0.403529371538821,0.6696294666218044,0.567737126632466,0.32590283349781585,0.4361129267913165,0.477755225108742,0.6398974686816431,0.39514668556010746,0.47831354656707464,0.9154498201743915,0.30830380889123665,0.438395824630647,0.3811948384720605,0.06429423246771583,0.6194341870037018,0.6153853352846307,0.2610942393578218,0.4753363498197942,0.7855006134274423,0.43844983900013806,0.5870491346609326,0.795960633059588,0.5702973315916399,0.6545504632570944,0.37097294899918126,0.38778533531889825,0.315595783794239,0.35257719704986196,0.3770198731363597,0.5918989976398894,0.8332044730648934,0.5675874084535413,0.44042882535618344,0.5547351930903605,0.3072679629484964,0.8801532811063715,0.8065788301577517,0.30730574767052093,0.6259210650821819,0.3843779218295685,0.6141608370049139,0.5565926614061366,0.5572779422405257,0.28711903325335125,0.267486557000722,0.7303378980051038,0.5093995594360419,0.7704491954835753,0.8811420807445124,0.6208181091241001,0.43075177121029945,0.957394435232232,0.5300805445023616,0.6134678954096116,0.5456019152374171,0.317502804842399,0.6376377634751169,0.4720720233680426,0.3554533782212799,0.2961466062064307,0.32917661120608604,0.4830068538809667,0.8322619579225524,0.8177115150518852,0.49094923411679814,0.7267454237083899,0.3721555618258229,0.38836076129795033,0.25541510567312,0.5627365870839316,0.2600246607913658,0.8000083469667418,0.5375457584052571,0.6992337686644063,0.310628882746537,0.6633603741674904,0.25795944120618797,0.6483759410658396,0.25986962352726695,0.204239751452525,0.6675799914135893,0.34732866307767835,0.6355994536000704,0.6916589231380297,0.41357520197296344,0.541431761764665,0.4994858507957006,0.6906770676802209,0.4935280284293009,0.7061482832828921,0.40317688540798363,0.37263627194618465,0.4230547629530865,0.5763996875684655,0.35507895717669624,0.29470877536558654,0.5683754204601614,0.6006769924179775,0.44795627810338673,0.5,0.34198651328039725,0.30118126123560457,0.5178886985216047,0.5319138772837378,0.3147277992939102,0.6763472500055016,0.6335982339879408,0.582294496444472,0.650717493658636,0.5420286444969818,0.2372218815692459,0.5002963532556892,0.4922558227476382,0.784919756036642,0.6524254261139059,0.34236856603190685,0.7487506566120254,0.6674630899703488
80,80,0.4079265943589497,0.5965350423608393,0.8955712437777053,0.7090022597736055,0.4270188852940182,0.5273384682572262,0.487544636163284,0.5359003328226908,0.5396367151097825,0.8533261307530188,0.5921515204039169,0.2298236383040589,0.4397712536855846,0.6192142529915226,0.6867679018950955,0.3334422233785448,0.5597444179047744,0.48526722102990233,0.6465928075474416,0.5152838914283975,0.3945662477227222,0.9501165201282435,0.3999806772323558,0.46683680697772884,0.35489559417375305,0.03766090029859343,0.6576005344365623,0.5870766930988432,0.20574620845782907,0.47116003006899365,0.8119558112715757,0.5114611969476025,0.5912959376980654,0.7520848369672327,0.5297977915686181,0.7421366885740548,0.25368353103421865,0.517281980465686,0.34395219263220167,0.09339340590968834,0.4415671479502066,0.6203285034887851,0.8940129861258018,0.6293137633569774,0.32797600405029825,0.5821061545659385,0.35177284002672504,0.8389830104097834,0.8024621247674751,0.27093867432541413,0.5567988158044342,0.4241083727119458,0.591385505282216,0.6211477545437527,0.4886694680264763,0.2221659336431747,0.1990985821237767,0.730002617706159,0.5491432851579393,0.7650398358744779,0.7805907625380725,0.5662468440941993,0.4254027555782078,0.9504962937021555,0.6628576174157317,0.6438284995976312,0.5457277043962468,0.24001334156522688,0.6108961373840722,0.46787823841520304,0.36379252569125897,0.2689227464050537,0.3303996656058441,0.4882483752735325,0.8593920024527121,0.7856190791023289,0.4496358588503414,0.5965636773692844,0.44150181356233154,0.37771510545550474,0.24301295262624137,0.4196018446689441,0.2308760436182698,0.7889789455655521,0.5861775139582325,0.6675692858964097,0.37279017649298074,0.5899846654367211,0.15534732946689384,0.5961006768597781,0.2637665846014632,0.2678001604540979,0.629260318649404,0.29002838015017574,0.6392342598271998,0.6204491741350019,0.39665336857810435,0.6062027201949488,0.3688084002924302,0.6925208811249566,0.4519641041113355,0.7312762843371583,0.39331536145960283,0.2535968620863267,0.45625708920190344,0.5341157475552694,0.4368363744734111,0.2929879996660053,0.6039786753245384,0.3913044760550426,0.30060675650319746,0.5,0.3493004868289073,0.29943288427258713,0.48142616107759295,0.5607459847845419,0.410293719366302,0.6171709938455563,0.5588274216318594,0.6355675708445313,0.6513837736749225,0.7069880003292274,0.2437468834258936,0.4479567780983332,0.5289759428114793,0.7450882934571286,0.5724944871383996,0.25621321392157487,0.843494773611654,0.5365407702062097
81,81,0.44364919541489367,0.4818511499415915,0.8359675642780069,0.61594452744089,0.30050476354645594,0.5284808932719322,0.3599985020465875,0.4351866554047138,0.596364738962826,0.8889380968831339,0.6519419175357121,0.3002677938467727,0.3892083504272909,0.6797403455915988,0.6292527091087882,0.2196478194874656,0.48058122660891156,0.49775768645081064,0.6057672335488361,0.5473956037830932,0.4982744754208645,0.9091126759359647,0.3018096688601846,0.4534281804881432,0.31478024518858416,0.05674038169086028,0.6907044405999225,0.6266043182063579,0.15907801419500053,0.5071459421536372,0.8033594883902598,0.45282574003850534,0.7251555572824954,0.6618755165555178,0.5121918489495512,0.7484235370128655,0.24725259724829937,0.4256680136802045,0.2501669446885498,0.19846487665051532,0.3979914619368346,0.7053192849224609,0.9576184262638652,0.6425328933307707,0.4292027406395845,0.5859570240593674,0.22343985219101326,0.7549040151542971,0.7643926290842349,0.24958876609772632,0.6034006193506367,0.34237247118732117,0.6018947556459427,0.6614861646048665,0.6286542890543446,0.2202624293823668,0.18449401581670455,0.7420522099645693,0.45284285452988166,0.9121139336931957,0.8826332022500007,0.6148788392356676,0.4024155995257982,0.9798384147763789,0.5899598200642381,0.5667286236732675,0.5976644278654215,0.2605108404962711,0.5461493665829553,0.2909631246459168,0.4216815308546858,0.2504914442992696,0.32959918210623823,0.4826309459066513,0.7710046436660044,0.7988435474274775,0.48573233689732065,0.6297395254587943,0.3699302281708374,0.3921285498967731,0.25275652368292023,0.5841827022959287,0.19459381681859977,0.7816757386331561,0.4112809677372032,0.6666546293703987,0.2892927561316958,0.61813093600772,0.25633721718934194,0.5267604883262297,0.19414345793149906,0.18455185523203516,0.6382841899600227,0.2338302952008149,0.5980735064065884,0.47934566881607765,0.3462595318006057,0.5633540894797535,0.418170595221836,0.5562223403808909,0.4413160912144891,0.7011555916525897,0.30254839141036155,0.37143744193202094,0.30739372530503584,0.4969914172694924,0.33571966257342156,0.31016874384651466,0.6156870272477459,0.42786010842204336,0.22405525844171328,0.5,0.33185934051462407,0.19610853137586864,0.3951603126656715,0.523596822441376,0.3754223516719274,0.607117655758007,0.5671342771444123,0.5248672754262931,0.7118352908585206,0.567916317380106,0.37242903891173296,0.5008526116303391,0.44721103460061196,0.774349716874636,0.5382252488434284,0.4192729150452613,0.8926398566808817,0.5093248687109566
82,82,0.3819617278346897,0.497808316329709,0.7444558221334794,0.621790668313387,0.33622349807481267,0.4803668550236778,0.3286093886205945,0.42125262357909854,0.5769880409065843,0.8236129798875284,0.6113823039120494,0.27951033709985484,0.3522845616779182,0.6033208670016833,0.4920873220849896,0.20566128825249141,0.45532066360656187,0.3589612745365418,0.5922553076022052,0.5257448274464293,0.4427235272883228,0.9214866218027897,0.29033693750172224,0.44062404506269587,0.3396646819388501,0.028617399512444713,0.6264294738038182,0.5332955402502392,0.17788768934715057,0.399109929066021,0.7450523865520071,0.4728815006066991,0.6564767851721691,0.7121847630445782,0.4687953794773429,0.7436290693935201,0.2219982603713481,0.4369547542519144,0.33377174145097993,0.15975675109080947,0.40970786861679237,0.5795641361743422,0.8352125517837319,0.5976399166741782,0.2763618020410886,0.49753011274842085,0.25685156861667297,0.8335718066376668,0.7543045826101793,0.3025345043078846,0.5495484596070035,0.2879214278719018,0.5678603850888649,0.5929591976742971,0.5867439503146601,0.21763222704222743,0.16908647914518465,0.7264951954779608,0.3785834200090939,0.8113079201970116,0.8107614013065412,0.6428207061975929,0.4055230918874274,0.8818700945405205,0.5422828549167594,0.6158581335265982,0.5321932511214392,0.20621020313920094,0.5669768835032514,0.38144522923237595,0.4011142130347885,0.22986601462121592,0.36572689310373685,0.5320212782377335,0.769665951634088,0.7923776904357657,0.44278119035905006,0.7115699109908606,0.4734387051762472,0.3762342279646257,0.23535087252027442,0.5116434375768537,0.18558114607851453,0.7284500800033461,0.4500918289689809,0.6157669323683502,0.3214167358796756,0.6204704783348121,0.23983592802495962,0.5302902265062153,0.26999975632351975,0.22219439518922043,0.6309792008478193,0.2197220126251473,0.6196916781706373,0.5733516653200093,0.40161218265479504,0.49727126415901274,0.3168082734516853,0.649788330602778,0.507353090844495,0.6967188894275831,0.37269366713765545,0.26948527047544935,0.384709745053821,0.5320446143587413,0.3276250127820612,0.31410248110743494,0.5881423198767239,0.39373737571746975,0.3775737539653956,0.5,0.2800839525916663,0.2297233950095597,0.47627253024035343,0.49184848840634127,0.3393009834220805,0.70210779431359,0.5359802739689414,0.5598528131627053,0.6116736736515951,0.547506601277849,0.31709382506095046,0.5173456989706098,0.3438268307059591,0.8111900092993364,0.5812254375843684,0.5698962147617034,0.7239794932528297,0.5212829894873635
83,83,0.4675626948430413,0.522437183259176,0.7345846904125533,0.6884603689903385,0.3274651396465233,0.5177335803339048,0.38200211329990136,0.39397715108295456,0.6229058015309634,0.8200322984436981,0.558018195246551,0.2589963088096308,0.3732319947285572,0.6223064349827389,0.6056412008288513,0.3701663261892086,0.5568903960920658,0.371972603266952,0.5875201772335081,0.5706928220649848,0.5011930701012752,0.8767021564958344,0.22082379716496142,0.4486408952043921,0.3161441454313737,0.09976350804663248,0.6359762959764008,0.6112963008786317,0.14013398634614813,0.4873618121360069,0.7961132889425593,0.5045530980872306,0.5509452088914227,0.6954580752534633,0.4130224482541362,0.7850222365426188,0.17190211246517872,0.5564940656119995,0.28232186861585135,0.23136664680528535,0.3219532368528809,0.5838813576950663,0.6585568582134236,0.44457392247071015,0.3209962139221962,0.625105913720773,0.3520224441375083,0.7855742551652934,0.6730365232379838,0.30658136176058437,0.5744296000026894,0.42405606323152173,0.6082091086493387,0.593447942854206,0.47012954748168734,0.2585526752703569,0.1309346977884004,0.7352875772973637,0.5414724912041754,0.800106310398365,0.7930447463324277,0.6391193666530424,0.35460435007799573,0.9085279782152867,0.5310352191379136,0.6409543171542778,0.5017157407122504,0.16640955460093362,0.5126382697784959,0.407697681171147,0.29862272717053756,0.24988680150927095,0.328642252037461,0.4951168457701155,0.7148625292180919,0.7125031804777368,0.5936024288727644,0.6627387356426451,0.4618678886988773,0.3145620427138905,0.26931023757317174,0.40533178612722603,0.16952390487402674,0.7180815607859231,0.5098546532104969,0.5679268524846666,0.30715464861062336,0.5025478206985348,0.14393751829942703,0.6162582822075626,0.20014686388653113,0.15416107577646457,0.6015474575035598,0.29470510460628324,0.619475438592654,0.5281559140320091,0.4495680360794424,0.5559230291786066,0.4522659249156699,0.5707086697848389,0.4448756010894357,0.6143240373437493,0.2631813210826151,0.3471620631499866,0.4292203906243423,0.4900094386385417,0.2937055549608749,0.24510892611406465,0.5406438560892279,0.4456483304926552,0.316054081735745,0.5,0.23886184159155935,0.17100245467238415,0.3643893359194113,0.4699563524850254,0.4556378989241865,0.6531132267287948,0.5352136780255513,0.4932113063274418,0.7144545617173098,0.5597747886965522,0.2796130386685846,0.4503054240553054,0.4043878159040282,0.7784902517563109,0.6063120869788239,0.36536613689552294,0.6635008441318435,0.5313048201351364
84,84,0.4878820612936774,0.5470028857057208,0.8122331459055688,0.7068404022105861,0.36514476287105657,0.5128517895298612,0.44106214746337125,0.4383171580649189,0.6163668622763586,0.8150412562567159,0.6201530284218716,0.32074041788275237,0.46019460143788615,0.7618684192302191,0.5967229849796801,0.26145589590852886,0.4723483878553346,0.56160962878939,0.5777774015486932,0.3305785590424102,0.49988049722664213,0.9033054028742014,0.38644196838115785,0.45324899149671466,0.3963475845788572,0.00766600083271637,0.5825370185175004,0.6125608452021108,0.2139830223222814,0.3991067078670069,0.8133006536227033,0.47024682111395133,0.5492762678378248,0.7256249993261051,0.5246848253402954,0.8644330233838476,0.30078149282491046,0.575105287966764,0.3825068124226168,0.20942442523063906,0.4092173084333739,0.6112060327172713,0.8254671579666073,0.5550839561102308,0.408516995640168,0.6203413023709519,0.2773100564612796,0.8281847165577558,0.8118964670645831,0.28802677697679524,0.6251297194657723,0.37973585620124384,0.5962885226844256,0.5762237674676111,0.6194715639764741,0.22213899298703912,0.2903995824224258,0.7260501003539613,0.4108775323273764,0.8292804959796463,0.7997263536454691,0.7163810753337644,0.45114432789738923,0.9608011312313592,0.6526247637007889,0.6890076781056192,0.610458196035287,0.27779941407087005,0.4753650897732636,0.4827877919672924,0.4074704305683636,0.3053059047833087,0.42191797397849584,0.4102997523538469,0.7803658878451881,0.784876106771812,0.5367713867605163,0.7180999771840229,0.43241436600641064,0.31358974429238456,0.2445807155224729,0.4509285710096752,0.1787371126974307,0.8447775953547185,0.5879926674326917,0.6704286147209773,0.4535422030410342,0.5951287769695273,0.19751345734946646,0.5557219996560943,0.321856780377242,0.2807480703817265,0.6984134114793618,0.30279132582256746,0.6899555341284431,0.5666841890128503,0.5229772982993208,0.5443416559104134,0.4267364993758499,0.6300754478747661,0.4467464856246803,0.6965964590108145,0.389870939309663,0.4131235263313613,0.39317811565498956,0.506429499142998,0.32831116483490447,0.3001879839690061,0.5460904478278239,0.44063951513203764,0.41718497103007246,0.5,0.33281392423039013,0.25063844491593207,0.4768858172448559,0.5599053512579282,0.4226827569127541,0.7061832375221931,0.533241363883347,0.6573899089605326,0.6898621417948808,0.5101210073350251,0.4333055303369716,0.49478288203680837,0.4633130999415178,0.8109641661591593,0.6044611776091107,0.3611019690494399,0.8365298029780106,0.6411451820321901
