,iteration,Air Force Off,Akron Off,Alabama Off,Appalachian St Off,Arizona Off,Arizona St Off,Arkansas Off,Arkansas St Off,Army Off,Auburn Off,BYU Off,Ball St Off,Baylor Off,Boise St Off,Boston College Off,Bowling Green Off,Buffalo Off,C Michigan Off,California Off,Charlotte Off,Cincinnati Off,Clemson Off,Coastal Car Off,Colorado Off,Colorado St Off,Connecticut Off,Duke Off,E Michigan Off,East Carolina Off,FL Atlantic Off,Florida Off,Florida Intl Off,Florida St Off,Fresno St Off,Ga Southern Off,Georgia Off,Georgia St Off,Georgia Tech Off,Hawaii Off,Houston Off,Illinois Off,Indiana Off,Iowa Off,Iowa St Off,Kansas Off,Kansas St Off,Kent Off,Kentucky Off,Louisiana Off,LSU Off,Liberty Off,Louisiana Tech Off,Louisville Off,MTSU Off,Marshall Off,Maryland Off,Massachusetts Off,Memphis Off,Miami FL Off,Miami OH Off,Michigan Off,Michigan St Off,Minnesota Off,Mississippi Off,Mississippi St Off,Missouri Off,N Illinois Off,NC State Off,Navy Off,Nebraska Off,Nevada Off,New Mexico Off,New Mexico St Off,North Carolina Off,North Texas Off,Northwestern Off,Notre Dame Off,Ohio Off,Ohio St Off,Oklahoma Off,Oklahoma St Off,Old Dominion Off,Oregon Off,Oregon St Off,Penn St Off,Pittsburgh Off,Purdue Off,Rice Off,Rutgers Off,SMU Off,San Diego St Off,San Jose St Off,South Alabama Off,South Carolina Off,South Florida Off,Southern Miss Off,Stanford Off,Syracuse Off,TCU Off,Temple Off,Tennessee Off,Texas Off,Texas A&M Off,Texas St Off,Texas Tech Off,Toledo Off,Troy Off,Tulane Off,Tulsa Off,UAB Off,UCF Off,UCLA Off,ULM Off,UNLV Off,USC Off,UT San Antonio Off,UTEP Off,Utah Off,Utah St Off,Vanderbilt Off,Virginia Off,Virginia Tech Off,W Michigan Off,WKU Off,Wake Forest Off,Washington Off,Washington St Off,West Virginia Off,Wisconsin Off,Wyoming Off
76,76,0.5273218984864877,0.2856805303332665,0.8256876741613343,0.5251950938339232,0.6784403814512803,0.5794223461534153,0.4471706370531679,0.482330354287082,0.5355116558975865,0.5554508626738734,0.4386195887561396,0.2776801607355333,0.6943126059096848,0.44745922552061906,0.37663303903706896,0.34528530830385595,0.5178111639730745,0.17091892572927456,0.35248115342753306,0.17348051538290243,0.6004278257268353,0.7423901721157097,0.38668688576408095,0.5974048001409671,0.40263915536499045,0.4071922282126745,0.5580788454608719,0.4067903706660621,0.5665701065358094,0.7249497653198084,0.5139230311306915,0.43910233947006333,0.3537210016900368,0.35363919172927294,0.43603861927833065,0.7201338340208076,0.4350392120041031,0.42857670331060044,0.4301381639968899,0.8924259628530715,0.384290492122804,0.418867782674248,0.502401612320325,0.5649219637194077,0.5431247927216509,0.5544672330826727,0.3360828902069193,0.441998844461687,0.48127616130316947,0.7075023106500279,0.5742846700731556,0.19815350901145656,0.2673714907198756,0.3284901491104467,0.2933219561488444,0.48552329889555584,0.540708961414251,0.7596556408019276,0.3730608524995862,0.39718381143457854,0.563510902051463,0.2674982302541422,0.34669486366431745,0.6391650777445741,0.5047493263473855,0.6907359755367942,0.2595674536869415,0.5054151490480803,0.5952004054946142,0.47576702962213885,0.486249290822341,0.3590058792407865,0.42264748255138324,0.4332108975676783,0.5776110943653529,0.3611916186017821,0.540017796940616,0.563663077046879,0.6995002875661313,1.0146075871711782,0.8504162705706475,0.3518396452419076,0.5569826553333102,0.46384354410525286,0.49553718907708166,0.6205485290312345,0.5549325308584009,0.09311821701022863,0.14882817678567653,0.5707380938117954,0.35332866232429505,0.34526815777875886,0.3737162010977903,0.5180274511926009,0.6364169351849145,0.18206932321415922,0.5978799306416247,0.6669997696473966,0.5511814811524863,0.7737198390751994,0.27674400497628115,0.839689846546637,0.6383583281373292,0.1957167155852167,0.7071757706816881,0.6415964280355511,0.522186324086003,0.5192922205093384,0.5303308609508035,0.27764719001475824,0.9036461847150812,0.6337282197751677,0.44285382038743243,0.4238841053842852,0.5484459538275352,0.03175607958709197,0.0626500705564216,0.4981355335958148,0.6450289211135357,0.501815468541598,0.45438124563859933,0.4146080145988684,0.506140365563746,0.15676774329408963,0.5584304365288516,0.48431020115299384,0.7291902685562283,0.8346336500497471,0.5121008211129573,0.3560709187655801
77,77,0.5836287308069539,0.23510614571404284,0.7291673946978161,0.5305732491973038,0.5294455899833176,0.5728912330147966,0.3656625088524619,0.5317621397563219,0.6547574176303772,0.4473733944627786,0.44148059293927255,0.25484269773418994,0.5047914031915423,0.6090903013008293,0.49770477328301965,0.3629242688822918,0.4415009763154852,0.15093679483966388,0.3710792451947805,0.24748982694195384,0.616462328089514,0.7141080121212955,0.44054674794464477,0.47332654535386814,0.44936775510986143,0.4328132036780151,0.6052065174879323,0.27503599110116284,0.5207823028609944,0.46069417069203517,0.4233494739975507,0.4604570306508675,0.3497841250742768,0.5078748524933329,0.4666419879384651,0.6950620588154159,0.49378563658090074,0.5615955384407337,0.4446977504697886,0.8367406731507273,0.39416051728361073,0.41248698138802076,0.4089967416966749,0.46071709479554984,0.294110029158081,0.3208772774587473,0.24488616532118587,0.314292157160022,0.5700192889620704,0.5104141492218857,0.4921884261052598,0.25143082604969186,0.3491576547478604,0.2703736365243488,0.3564596545106986,0.4998000148573385,0.48669911978098573,0.8568045839404543,0.3182995294967422,0.3054094604569686,0.46516583915423726,0.3396075320635528,0.4319674356309069,0.6813800781290767,0.37718251434995,0.634381157159925,0.2819781230719145,0.6287447692929876,0.5923577766126963,0.3285300670422886,0.4882636021827085,0.3926083928349941,0.26356125180398726,0.47206773381356376,0.5831411344880036,0.40871932054095067,0.6531969159299558,0.5335876750721676,0.6534988503735086,0.8772218050772425,0.8197983582307067,0.35262723825346814,0.6273664161947355,0.5010328942907967,0.47762657448240586,0.6078638583630424,0.6216333233975214,0.09921460137332819,0.17632276433154487,0.6100437256998972,0.35148809997458097,0.3587769074027425,0.36977396283535674,0.5006340007444263,0.5825523220860943,0.22987542944089154,0.536738209302817,0.6994420797133281,0.4393601769717408,0.591638024018238,0.24933271555969155,0.7768272389988927,0.5302640616285041,0.2400223355609693,0.8114728955096914,0.5647976025972301,0.4523375282653027,0.5887476371172679,0.5299584300813784,0.3310958270630368,0.9096741658428696,0.5789951222922799,0.5803448521125132,0.39644012985118526,0.49431717215909576,0.10247977899591688,0.11763035546989213,0.5625138625057003,0.5737354438523408,0.43575740628995385,0.43703937040097146,0.4865139295919357,0.48592208402759296,0.20694516055428297,0.673194631092627,0.47630398437992894,0.613516433355628,0.6577240400802891,0.4846494725211191,0.33185069480281304
78,78,0.5691432222642472,0.1634139467285428,0.7707120761596808,0.531650463091541,0.6205435294926009,0.6257270629727126,0.49767220174964555,0.47294490122119487,0.5765701577519837,0.49389554400091884,0.38005173313551793,0.20553344764127254,0.7284625992497221,0.5189862771358686,0.4391772274683212,0.32308239175624626,0.4916822093102401,0.23483705278486142,0.3823996990516311,0.30439758946261003,0.5935781144846167,0.7171121650525664,0.426680040933057,0.5062004334064487,0.410758522359958,0.440294567778363,0.5276290785639455,0.33196108170035526,0.5240267205069301,0.6478234381041471,0.5448882564284411,0.4898200245372153,0.2955152066244878,0.44273617714129265,0.37414681959185736,0.7162619852915948,0.38077301168027217,0.5220717887314035,0.42254989958399897,0.9190471601767498,0.44979280600456933,0.26570513442247345,0.39676346965963966,0.7306510150227561,0.6209163390224177,0.597525908142943,0.25338656304647816,0.4046366392395364,0.5227194543416444,0.626629414251248,0.5767704381782992,0.3173989977013893,0.31454395330589147,0.30617429798655177,0.47574331894813837,0.5244921486056796,0.6067756377078247,0.8564477839507931,0.3646145508175062,0.4001028132959559,0.5649130081964215,0.3243573603621546,0.45742098215111104,0.6724680671870462,0.5070383741370785,0.7958133411125442,0.18691615526798644,0.5365954222687,0.5924401802136897,0.4150822571643374,0.48031378612310055,0.32890724041730096,0.32330974632407183,0.48147254195482975,0.5251411366509999,0.35472156435191654,0.581346401511184,0.6200986105785508,0.7436865138718423,1.0272087978589362,0.8332683113022971,0.3851691744629804,0.6430229995681391,0.5520767401399996,0.50632402298524,0.4975961595311252,0.5507643027392777,0.2161468750674076,0.15213027885239386,0.6296813470649416,0.37888621595950167,0.41457356004509094,0.4701498979536416,0.4454385096783545,0.6468313521876611,0.2391351793685145,0.6368334726133751,0.6162827248686182,0.6049275997956554,0.6637488671777404,0.32217218236406486,0.8369343556967029,0.6059897203796271,0.23797974721143844,0.8913919064652467,0.5725684591487019,0.5036580278995217,0.6431933855990841,0.51708020027768,0.3459848157904494,0.9186386555808649,0.6310913300113385,0.3672060465036899,0.4578874321223534,0.62470525668174,0.15755621278852192,0.18862889376749942,0.4852680765851833,0.5732836736859903,0.5116240946099228,0.46621704083855275,0.5007882394426022,0.3651316905966521,0.25827448866047586,0.6001715522773482,0.4319542155436634,0.6313741291290796,0.7746645619306264,0.4490201986568069,0.3752963219299887
79,79,0.44557371531395173,0.177276606619362,0.7675992883620846,0.45881752753895,0.6011262039301312,0.45870473432458514,0.37905925316362205,0.456690744555331,0.6030405244212005,0.5211931279273656,0.24491048148025304,0.23578740698914857,0.5006031622629328,0.4485392713156655,0.5923062663881707,0.3032826111189737,0.4955311328920373,0.15240794459815374,0.27600122115588693,0.14532988120582097,0.5408184811881475,0.8491866103668447,0.37360316668986066,0.528949828791401,0.3376350543767057,0.5063738715206633,0.36762467188176234,0.3041848673789873,0.4451537204545753,0.3023767958726501,0.4636252433368879,0.3810573703658533,0.40364517028944324,0.3516699412426389,0.43900867449186404,0.7009824305819472,0.38966833250202243,0.4732043429590204,0.3185890719588122,0.7998372901221065,0.2725657403240074,0.4066804173448477,0.44257333520145276,0.5071090543386874,0.4277830541031029,0.5333690988554851,0.14068834679492395,0.4304111195165269,0.4494478203677204,0.6023948760551615,0.619211360277339,0.24832507566887133,0.4237543194681191,0.27009562590568487,0.3042048336403085,0.5250549547164816,0.6215197555510096,0.8448253825611439,0.39906223391668777,0.32625950474256166,0.5908646621458825,0.25869391993025304,0.4190878037471029,0.5647118852854572,0.4178479028551694,0.7192682571516847,0.2629027785331353,0.6568673248326787,0.4901081904455478,0.37832186089192094,0.4216139793066142,0.3562541772613842,0.32729965087897017,0.4790688745859857,0.45980187386833693,0.33372074700176557,0.6738924149496852,0.6088424663032437,0.7202811779610795,0.9522315264584561,0.7266645718903556,0.3221693465763449,0.5112006696154211,0.6059835543619513,0.5281084059026586,0.46929742543631814,0.4510767007817802,0.17158356229115232,0.12879835604146184,0.8245640794262777,0.2779046506325237,0.2700183236546363,0.28877076631849063,0.5253138263791759,0.5597292140318526,0.18984411900683046,0.5050775501609025,0.6901974281155167,0.459548823866876,0.7148838371928634,0.33189734194633186,0.7202000249505597,0.6671600773795318,0.20489480680678185,0.7173693155931474,0.6005268655573909,0.5018974726185633,0.5945269433047714,0.5526751590843998,0.30075571486176816,0.8985491241831258,0.5361707629579635,0.4444064421848506,0.3783953075084104,0.5282935274313005,0.12057479521286713,0.20196382289706283,0.54707184493852,0.5799479740518378,0.5506249173019974,0.422931902892895,0.4480685958102642,0.4429163201659244,0.190167055385525,0.6383046076724944,0.46397262642392645,0.668805102219227,0.8494146591391865,0.42024921625037237,0.28322903590525683
80,80,0.5542766673831871,0.1832029093406776,0.8370089693257649,0.5342104169770063,0.5979460229570633,0.6135621053859083,0.4238716795337983,0.488973560712268,0.6146398302039282,0.5078270031055454,0.3410054225896288,0.24341999471220946,0.4869193534003011,0.5648948375619042,0.6024376649136446,0.2801285144480165,0.5151215272491853,0.1494855225571425,0.3051628174588002,0.19832612911392825,0.6168004147385001,0.8072137711251876,0.4207533148810647,0.4782774421944344,0.35548353944390443,0.3414035968055404,0.48773374706210015,0.3622024356092363,0.4824890590010185,0.49229290702713957,0.5411210356858219,0.4605604490345202,0.4356399915135547,0.4854802087857032,0.4726343713265654,0.6878668707256171,0.4231895860945164,0.45578841044958385,0.38405409045156746,0.822645727206378,0.33256699738200735,0.530281535384852,0.458422325127779,0.50531982085696,0.5470303509568183,0.4015667989887379,0.2908801548191525,0.3566452909271788,0.5369749904163333,0.6323427616981353,0.5403996210099086,0.2693583437690594,0.4813637003561131,0.2754126895896923,0.31440823980448257,0.46139384440360137,0.4877570995754113,0.8573126584865591,0.397584537809137,0.4131272468646566,0.6407857297432731,0.2881906289498281,0.42835925660313506,0.5394758141447987,0.4193359238832406,0.6792533166232423,0.3663404031239176,0.6637799801238988,0.5386065891444347,0.4201005088279491,0.4873105203189291,0.4232183062033126,0.37679233763348635,0.2887012276025039,0.5389056615341696,0.35249677723856554,0.6077410222792005,0.6006211072689359,0.7109600853451018,0.9328394665397286,0.7779876683325475,0.4022342718881474,0.5827733472095646,0.591887752197201,0.5465981970684591,0.40766014443826254,0.44231824286813404,0.2993794975154423,0.1707997867510153,0.6034775930183359,0.3752411767025931,0.32432883478863245,0.4825881353793699,0.5965264087988511,0.4758687312868292,0.24798938552446909,0.42045026664859186,0.6070152038250453,0.502827907620867,0.6313413458328451,0.28772456537062463,0.7183121255913615,0.7324922035428765,0.27529069722802496,0.7566947196529527,0.5257022038002471,0.4888072876594017,0.6534400863532934,0.5653999870251234,0.33392910747024174,0.8940722070158394,0.5363916224626145,0.41902187419996406,0.4811328479041443,0.604363922470397,0.07454356049924833,0.19893767142898888,0.5596442847292459,0.6782665976340333,0.5103236014271688,0.4369811216111463,0.5398556095689065,0.37173050477015485,0.18952724012935682,0.7101953299855107,0.44117272173176975,0.6941182242105571,0.6456621022966056,0.43964477553628223,0.33539670954859346
81,81,0.5114632580801808,0.1615463482614942,0.8511824481789887,0.4968828536745236,0.5495978572181318,0.5657604000293333,0.4224084724554941,0.44628229042333756,0.657844445221806,0.6206197737554197,0.3763239567898179,0.22304311199327975,0.46758221126567384,0.3857343289737291,0.5600152236515757,0.27429888568668476,0.5201089333953396,0.07620331151043393,0.3404368981088941,0.2115233847703015,0.6097508413118339,0.7341996586473267,0.3667859016485904,0.5139959137171665,0.40407350253445395,0.5009871693747032,0.4873208410387639,0.3427380143001682,0.5481003215806829,0.5357590638867326,0.5832781852074798,0.38324866853038725,0.3804300663582949,0.3234300523262482,0.3937225244103736,0.7192729553336136,0.3970413507361221,0.5999304743832583,0.3872428953607179,0.6882425184039357,0.34976658075535255,0.4338361580569795,0.5128257862417054,0.5634688500723011,0.4613212314641023,0.5224933275743002,0.28100753052626076,0.40615126908815036,0.48441024933889804,0.6338377390452704,0.4824065813496832,0.3374076781950898,0.41308882979156203,0.29055775156043356,0.41271738796817664,0.4753047094107452,0.4683383550733775,0.8201706133037135,0.42582080549822054,0.3376353894119552,0.6320231963315428,0.2948316936678102,0.38359980828742796,0.5887367749170564,0.5496588229366463,0.6858952229636136,0.20103074064931797,0.5676866920601016,0.5900533952838647,0.3901900170817807,0.36353541710584536,0.28617661664015986,0.36776531993713313,0.3922196063022307,0.5515360330182976,0.28630926577341775,0.57018930048328,0.5949694357603771,0.701637860839424,1.0081299967652466,0.8333050544535016,0.44792599943810907,0.50479973972125,0.45833104507762,0.6178775809402733,0.4596108518788871,0.5672524814730625,0.20684224749725563,0.1853908507301423,0.618468213334917,0.3391358552481692,0.3842057131011661,0.33332727367227377,0.4463536072587857,0.5387359599208412,0.24617539588780207,0.5948821202086024,0.6081209757933752,0.48551375685978954,0.6705699818760044,0.3167252172577974,0.8185780889730061,0.5836249903634402,0.21264708565803225,0.6905823077458328,0.4947351061007937,0.4809397993177792,0.5688547974036057,0.5011821902692113,0.31345111941168374,0.9319934474740061,0.526201151493567,0.4012017154420821,0.44081710374400446,0.564158140326814,0.13700536346970166,0.261603673681385,0.6622143631728932,0.464109656861671,0.5220326631894312,0.45627667543922396,0.460378320402848,0.41659555449599167,0.321355610372253,0.5657078874887989,0.4987055716960844,0.5747928625531493,0.7529021052341445,0.5170076923852875,0.2740811811374422
82,82,0.5041356056724745,0.26266154454159546,0.8129867451714229,0.5993995475975,0.6228485530161588,0.5582083521847353,0.47704067015161217,0.5240230444296015,0.5303022883685269,0.5592778762937475,0.3771147086372548,0.34265032059924266,0.6334661783467256,0.5055540862526805,0.5380478210810029,0.2868875795733876,0.46941376780307864,0.1935722320734233,0.29195540529529557,0.2835679375592235,0.6360888032114699,0.756397720845404,0.41755624434830196,0.5181442869659482,0.39469697974642887,0.46054976383232815,0.4488473946309624,0.3685958033759917,0.42589776741608004,0.6343894875695659,0.570239333454673,0.5373909408287006,0.36650062796321103,0.44411099339077276,0.4415722834250107,0.7314433983002293,0.3812907101204943,0.5206865292171093,0.3488039410778448,0.8624798711853542,0.3570130322806807,0.39574608293471825,0.5268461675271329,0.5247243933334118,0.5025235363322677,0.5656504427857174,0.3656245723232396,0.39881542451305013,0.5389434606207015,0.7235945258000572,0.5942309239830292,0.431086708119449,0.3907204853048716,0.34396510794372503,0.4969000562868964,0.48872598866317984,0.6827375207464929,0.79925688059843,0.4574964482064137,0.48963140807820965,0.5953964970949027,0.3545576706905151,0.46112488710423966,0.7309473009078676,0.5551731822396014,0.6905365415469439,0.2992103973143019,0.6366811935032143,0.5293843994658137,0.428701143554454,0.4358998085809899,0.4812141392295722,0.2854980144219187,0.29168478265252307,0.5548472953755567,0.4484351725388335,0.5701364526062123,0.6524683543399241,0.6394964564209037,0.9757640145589301,0.7977644123404003,0.45115195020900273,0.5985417925818804,0.36738437031468646,0.5340648483613718,0.45638619292473037,0.42917439693591874,0.2888550627075453,0.19342605908629937,0.591832898816715,0.3355958011846438,0.25110734116802813,0.34556116108855783,0.5442755859723901,0.6764845997441059,0.20560877799309607,0.40037674365538717,0.6804964850996384,0.5362513426293934,0.6585586631997484,0.33336766560644643,0.7321005193393898,0.6424691035872302,0.17939456368355977,0.7242480726926732,0.6259641282831755,0.5230063287117672,0.562487848525543,0.5106629014049469,0.4511430979019881,0.954659869904951,0.5470877876810937,0.40958906547569995,0.46368834297287675,0.536320614405078,0.18770937286076347,0.21471273539909944,0.4342971506951602,0.5045473247320853,0.5351892458759464,0.4480593809106617,0.40706024432275634,0.4806300049124852,0.23013095367126207,0.5830228661568556,0.4407183288797456,0.5202209558232842,0.778658387661037,0.4204713025974342,0.28668033322797354
83,83,0.4741703395161163,0.23358207263464995,0.8002428652205265,0.5144744126491829,0.5625837035472908,0.5564933524416097,0.45207691223884433,0.4945792390915456,0.5462920277532625,0.4816002726172111,0.45576127198469246,0.29273890903735383,0.6970724901850438,0.5706721113788293,0.5375474556907684,0.33221210282881275,0.5835795580183694,0.27872713976651026,0.4187913135802867,0.2840383754245991,0.6896818202225083,0.7513432807145902,0.4487162206627471,0.4914655930089485,0.42488315096202073,0.43444397693349573,0.5653688592219054,0.3767149565886668,0.540544614091094,0.5593583750044392,0.4913248089733928,0.44467047727372594,0.4079643983569858,0.4658717643770227,0.48453746433890676,0.6284647133670965,0.528787303935403,0.5053915770941736,0.4548226630451339,0.749317156548595,0.5171211958666084,0.4062041750637261,0.4075683291116364,0.5777750310795479,0.5194970354420936,0.4316845023302165,0.3756035770827494,0.36404566379126524,0.5382479246296301,0.5589829460002039,0.41259574229965845,0.35259794786517346,0.4263055423183707,0.2633986122765604,0.38029942476840195,0.3966622328194398,0.49157336619781816,0.8210359326918308,0.3002482860107371,0.5093908612671522,0.49923107238822795,0.31843610098654856,0.538065012541205,0.6812028348120558,0.3278465927757706,0.599425152788622,0.3179545874569692,0.6379856820111859,0.5200728972669396,0.4980692525482664,0.4292443630742779,0.359855893484041,0.3189711777333755,0.4979200794664712,0.470790341542364,0.4713066953118398,0.6272713578314169,0.6688727919590668,0.6393720851180781,0.9844189865242992,0.8703072488005877,0.4301697593624548,0.48877339436636114,0.41780241492291786,0.4770768764009669,0.39334111711155273,0.5073562518268233,0.19305277461416304,0.17122730297540847,0.5858451882877014,0.32830336045286895,0.3606216884910137,0.3305586011046357,0.4865097508465167,0.5571655383573614,0.20163054231187666,0.48436719984755083,0.6934598270625716,0.6022314577820487,0.7023030446890748,0.376150573468003,0.7893423158379507,0.5529696079678511,0.18982627555116804,0.7463051512469447,0.5900403524160915,0.42222990520553577,0.5319376807517863,0.4435489378546615,0.2936522148912646,0.8596792239011124,0.5758549988455389,0.5168614461374149,0.398329065364008,0.5761079333837954,0.10526380873830213,0.12281437243595109,0.534687940460007,0.612576600337847,0.5431480417527612,0.37561517735167277,0.5615726595912348,0.523493832796212,0.3099074434571488,0.5560505977326546,0.49775837479075113,0.6575518121884169,0.8702763108952556,0.4617208121162673,0.33263780605767485
84,84,0.3777620162029236,0.25616693603591184,0.8416048885419611,0.45407763106058713,0.6090564881528012,0.4681998998520811,0.4450170447207639,0.46387164901410033,0.5577107173048581,0.5329748654288515,0.2964816919522217,0.2699239651105685,0.6064497741574054,0.43497656478156554,0.5573821028487238,0.23460241089781997,0.3946205585704213,0.13368782688301084,0.42343337002639,0.1398371949682579,0.6365588966958284,0.7621018667509292,0.31914549864884006,0.47764740789627014,0.4383155287871739,0.36711812330153326,0.40420395386240365,0.2566252580445171,0.5014429129148886,0.6263311659146469,0.5413970714419069,0.44449783260729625,0.4702476827255736,0.42338929597980024,0.4386821793356498,0.7362045811168777,0.38131391219132393,0.5992857647156752,0.3746770054799703,0.8211157643181768,0.4221028487134078,0.374226552089723,0.37095420833840104,0.6585539562085526,0.5165914673441615,0.5826846122596324,0.255749594373512,0.3893589659892307,0.36875763917438265,0.6583891296267678,0.3730012718551019,0.24814784999216985,0.3958659252084127,0.27394747558141186,0.2834039674518715,0.34908238187726903,0.44734716554553405,0.7688747043244935,0.4668813335173175,0.293392278691625,0.5084846256643545,0.283156276697116,0.3229476805123524,0.6940259460508972,0.5162943464861628,0.7684129504052187,0.1647345579764637,0.627499397235233,0.5551197515304966,0.38322386540981995,0.31473944976772206,0.2790852491656439,0.1651729991240133,0.49500608175544963,0.5206502740244388,0.3698511207798583,0.5130107057327155,0.5260238759683402,0.645609462610419,1.0673376681937554,0.8493672818646514,0.37525577091835854,0.548443210284641,0.4737645790898263,0.4900934999006018,0.49686481612030947,0.4226712929577736,0.17121649888042328,0.16096385177677525,0.5827234873636836,0.3048797582090748,0.39389061466380043,0.31806576945182263,0.6266407411329861,0.6146087555711268,0.15624031392637966,0.49885700096926006,0.6985281655208686,0.5313547013907584,0.6740084486345385,0.32519466768810007,0.7913789941183171,0.6382569621255192,0.12337274641330599,0.9280821764100934,0.5223010673170069,0.35069474111743654,0.5185149748416776,0.47949447544141327,0.28933457758369957,0.8576146423427343,0.7039331479766896,0.4243516849356614,0.294347510762924,0.46795247300786413,0.10639664537432574,0.1364323202017042,0.48794692696946657,0.5384716430176764,0.5199669573556778,0.4895939465803101,0.49801286912335263,0.4024357733077821,0.2368182582981841,0.5314461575958593,0.43519187372756235,0.680257604128339,0.8719261628766376,0.3991438013667267,0.29768174687231924
85,85,0.6009175356413474,0.15131027147860612,0.8998617758008776,0.5011377269978091,0.6453917260405103,0.4214911420115115,0.48036899601396194,0.5622839999312151,0.5109507975720997,0.42389867619079735,0.4005918162087033,0.28767560024528466,0.44595983779750026,0.6090085150887184,0.6701940339801318,0.3140052034853226,0.47220048655637287,0.19134678478545644,0.33357129333785107,0.20011823378128182,0.5803465879822391,0.7766729016362373,0.43225577092666695,0.48540937211466156,0.4452510681592838,0.48993226157735786,0.5637259941800155,0.3465847421806806,0.6217042375286621,0.47253137080685004,0.5129531041139849,0.4028312836210046,0.4299467494013941,0.4595915534011291,0.45017485408551433,0.6585859998799961,0.3599725253002731,0.5908446253283678,0.4093859600874308,0.915723638424162,0.3902469099325943,0.4247736709962327,0.5159316785113608,0.46624684654468845,0.38191104620795086,0.487591171912154,0.3375188700561277,0.37510674528574606,0.5628115578563824,0.5973240918500856,0.6682106105759129,0.2738677057253868,0.5503446924279467,0.3420587202058864,0.3908098457981655,0.5788761469756071,0.5353648579123226,0.8618494749178999,0.45343990099186837,0.4099140952138139,0.5128703561837722,0.320111028778786,0.4615695312434502,0.587711296485629,0.5878633274047674,0.690359148141379,0.2928786267774453,0.6203913280864825,0.5000245094404322,0.48972713897595477,0.6028819558487621,0.42587183280153423,0.4473399690045582,0.5479526692125105,0.4626988731248481,0.3959465748240132,0.6480908247293492,0.6064592894290348,0.6364261702602306,1.0006005098527748,0.8854987672387988,0.3655768763530551,0.658494229027901,0.5458464825600412,0.4701431641339095,0.4926653513302167,0.4939576531738873,0.22965246883761356,0.18122957118476848,0.5508454578950123,0.37678517438369524,0.365717876484168,0.4611935843339554,0.5039858445035306,0.5836397586176549,0.1697434968473198,0.4956904274312944,0.6733941721650138,0.44829688701692927,0.714011065823934,0.3048212198333424,0.6472793074308395,0.6459009388380524,0.2224163012975794,0.8733304294856198,0.5670834356257409,0.4922831876553909,0.5769668267031687,0.5216050817830316,0.3473754069969591,0.9121053555828873,0.5266032943713308,0.38595758838326666,0.5272569180184696,0.6330992157290092,0.08901464178516051,0.23980839277582336,0.512689675410618,0.6148379349462586,0.5265904009388238,0.5297543901561136,0.5625504524283291,0.4955207161421899,0.20641333092795303,0.6530192014364855,0.4425563293908093,0.6615400493420821,0.8040143088847469,0.4462235603117393,0.4597161438603053
86,86,0.4301834547467934,0.1557517491716258,0.796182032522153,0.4955235389902531,0.5759180447174383,0.5105587596200665,0.44701495488814974,0.5314494674285267,0.5822889460790089,0.6213086054249781,0.4132695495466744,0.2809239546825255,0.5841647473957308,0.5341098138894905,0.5435840382286956,0.26708801170194835,0.4653125078449456,0.1488244169904971,0.37098127786381785,0.17927384739996366,0.6244951043665472,0.7708263582802778,0.4070573196683792,0.4893703881871146,0.3283473189333096,0.5780276300298799,0.48428657471209,0.3244603489941732,0.5466990116586593,0.6401279978843906,0.5143073370716792,0.42278410761718505,0.39569442158252277,0.4710173029175359,0.4480284249366789,0.7109973055598942,0.4620875713897366,0.5518558761530921,0.3553255832454543,0.824254346980684,0.2906335694627292,0.44680032178335305,0.46729280535199635,0.5581063761578547,0.5840822481804001,0.5156494879964535,0.20510754854105995,0.3500472500348959,0.49642822201178927,0.6162581689017009,0.565713863927911,0.27600849595295734,0.40610030280211373,0.30396303162903154,0.5080966807528252,0.3831462296489078,0.5082725503899256,0.8699564080155965,0.31521830546201957,0.46496053420409256,0.4762511619753445,0.24827452915870002,0.4699844834956369,0.614363894425376,0.4284595361781371,0.6810701917335017,0.25927844734911154,0.6508575620595584,0.546589250375375,0.3827167994437403,0.4326726718788493,0.3289038563360187,0.3321492251802888,0.5306670902114793,0.5829713416926058,0.349622285747244,0.5724160873088964,0.6040614244157028,0.6969232484129756,1.0013366379119621,0.7609409401411559,0.41338210289422844,0.4882284594693365,0.38082397466448464,0.5621646049620641,0.5082309923037692,0.4182801165575334,0.30272928909826524,0.14522892528843906,0.7155155869084932,0.34307547473074596,0.29537744336188215,0.3896814112289759,0.587340855512133,0.5838334516896383,0.21066939756538314,0.5241559026123582,0.7218094668564156,0.5258445389800606,0.7244494658841587,0.28741713053787876,0.86410272998726,0.6197215838508312,0.23594477137930106,0.7772679424959363,0.5532663462800114,0.48510804238984817,0.6065400653697063,0.5736024992717829,0.31427405105826817,0.9445126472718038,0.5664684726916014,0.423047738314704,0.43756455692728224,0.6444277717877228,0.1730464948784238,0.14807361210419415,0.5132956395736817,0.5741865953489591,0.4750483697917045,0.49198347760061534,0.5435261749694767,0.4664231563343814,0.28429500892285325,0.6298748078064861,0.4413634376188986,0.5872303056676642,0.8686383038311268,0.48709980764477934,0.326501881782555
